"id","title","leave_id","employee_id","dates","description"
"839","No Assignements","12","1","2024-03-19T00:00:00.000Z",""
"840","No Assignements","12","93","2024-03-19T00:00:00.000Z",""
"841","No Assignements","12","76","2024-03-14T00:00:00.000Z",""
"842","No Assignements","12","79","2024-03-14T00:00:00.000Z",""
"843","No Assignements","12","1","2024-03-14T00:00:00.000Z",""
"844","No Assignements","12","1","2024-03-15T00:00:00.000Z",""
"845","No Assignements","12","79","2024-03-15T00:00:00.000Z",""
"846","No Assignements","12","76","2024-03-15T00:00:00.000Z",""
"847","Sick Leave","6","6","2024-03-19T00:00:00.000Z",""
"848","Public Holiday Replacement","5","77","2024-03-22T00:00:00.000Z",""
"849","Sick Leave","8","90","2024-03-21T00:00:00.000Z",""
"850","No Assignements","12","76","2024-03-20T00:00:00.000Z",""
"851","No Assignements","12","79","2024-03-20T00:00:00.000Z",""
"852","No Assignements","12","1","2024-03-20T00:00:00.000Z",""
"853","No Assignements","12","93","2024-03-20T00:00:00.000Z",""
"854","No Assignements","12","76","2024-03-21T00:00:00.000Z",""
"855","No Assignements","12","79","2024-03-21T00:00:00.000Z",""
"856","No Assignements","12","1","2024-03-21T00:00:00.000Z",""
"857","No Assignements","12","93","2024-03-21T00:00:00.000Z",""
"858","No Assignements","12","76","2024-03-22T00:00:00.000Z",""
"859","No Assignements","12","79","2024-03-22T00:00:00.000Z",""
"860","No Assignements","12","1","2024-03-22T00:00:00.000Z",""
"861","No Assignements","12","93","2024-03-22T00:00:00.000Z",""
"862","No Assignements","12","1","2024-03-25T00:00:00.000Z",""
"864","No Assignements","12","79","2024-03-25T00:00:00.000Z",""
"865","No Assignements","12","93","2024-03-25T00:00:00.000Z",""
"866","No Assignements","12","79","2024-03-28T00:00:00.000Z",""
"867","No Assignements","12","1","2024-03-28T00:00:00.000Z",""
"868","No Assignements","12","93","2024-03-28T00:00:00.000Z",""
"869","Annual Leave","1","10","2024-03-28T00:00:00.000Z",""
"870","Public Holiday","0","0","2024-03-29T00:00:00.000Z",""
"871","No Assignements","0","0","2024-03-29T00:00:00.000Z",""
"872","No Assignements","0","0","2024-03-29T00:00:00.000Z",""
"873","No Assignements","12","1","2024-03-29T00:00:00.000Z",""
"874","Public Holiday","0","0","2024-03-29T00:00:00.000Z",""
"875","No Assignments","12","79","2024-03-29T00:00:00.000Z",""
"876","Public Holiday","0","0","2024-03-29T00:00:00.000Z",""
"877","No Assignements","12","79","2024-04-01T00:00:00.000Z",""
"878","No Assignements","12","1","2024-04-01T00:00:00.000Z",""
"880","Public Holiday","0","0","2024-03-29T00:00:00.000Z",""
"881","Public Holiday","0","0","2024-03-29T00:00:00.000Z",""
"882","Public Holiday","0","0","2024-03-29T00:00:00.000Z",""
"883","Public Holiday","0","0","2024-03-29T00:00:00.000Z",""
"884","No Assignements","12","93","2024-03-26T00:00:00.000Z",""
"885","No Assignements","12","1","2024-03-26T00:00:00.000Z",""
"886","SPDR Commercial Assignment","6","53","2024-03-26T00:00:00.000Z",""
"887","No Assignements","12","1","2024-03-27T00:00:00.000Z",""
"888","No Assignements","12","93","2024-03-27T00:00:00.000Z",""
"889","No Assignements","12","76","2024-03-26T00:00:00.000Z",""
"890","No Assignements","12","1","2024-04-03T00:00:00.000Z",""
"892","No Assignements","12","79","2024-04-03T00:00:00.000Z",""
"894","No Assignements","12","1","2024-04-04T00:00:00.000Z",""
"895","No Assignements","12","79","2024-04-04T00:00:00.000Z",""
"896","No Assignements","12","79","2024-04-05T00:00:00.000Z",""
"897","No Assignements","12","1","2024-04-05T00:00:00.000Z",""
"899","No Assignements","12","79","2024-04-02T00:00:00.000Z",""
"900","No Assignements","12","1","2024-04-02T00:00:00.000Z",""
"901","Annual Leave","1","6","2024-04-03T00:00:00.000Z",""
"902","Public Holiday Replacement","5","90","2024-04-08T00:00:00.000Z",""
"903","Unpaid Leave","6","91","2024-04-08T00:00:00.000Z",""
"904","No Assignements","12","79","2024-04-08T00:00:00.000Z",""
"905","No Assignements","12","1","2024-04-08T00:00:00.000Z",""
"906","Annual Leave","12","79","2024-04-12T00:00:00.000Z",""
"907","Annual Leave","1","92","2024-04-12T00:00:00.000Z",""
"908","Annual Leave","1","53","2024-04-12T00:00:00.000Z",""
"909","No Assignements","12","1","2024-04-12T00:00:00.000Z",""
"910","Public Holiday Replacement","5","3","2024-04-12T00:00:00.000Z",""
"911","Sick Leave","8","93","2024-04-12T00:00:00.000Z",""
"912","No Assignements","12","79","2024-04-09T00:00:00.000Z",""
"913","No Assignements","12","1","2024-04-09T00:00:00.000Z",""
"914","Annual Leave","1","3","2024-04-09T00:00:00.000Z",""
"916","Annual Leave","1","51","2024-04-15T00:00:00.000Z",""
"918","No Assignements","12","1","2024-04-16T00:00:00.000Z",""
"919","Sick Leave","6","92","2024-04-16T00:00:00.000Z",""
"920","No Assignements","12","79","2024-04-16T00:00:00.000Z",""
"922","Annual Leave","1","9","2024-04-15T00:00:00.000Z",""
"923","No Assignements","12","1","2024-04-15T00:00:00.000Z",""
"924","Annual Leave","1","53","2024-04-15T00:00:00.000Z",""
"925","No Assignements","12","79","2024-04-15T00:00:00.000Z",""
"926","Public Holiday Replacement","5","90","2024-04-09T00:00:00.000Z",""
"927","Annual Leave","1","11","2024-04-09T00:00:00.000Z",""
"928","Public Holiday Replacement","5","91","2024-04-09T00:00:00.000Z",""
"929","Public Holiday Replacement","5","57","2024-04-12T00:00:00.000Z",""
"930","Public Holiday Replacement","5","13","2024-04-12T00:00:00.000Z",""
"931","Annual Leave","1","11","2024-04-12T00:00:00.000Z",""
"932","Public Holiday Replacement","5","10","2024-04-12T00:00:00.000Z",""
"933","Annual Leave","1","7","2024-04-12T00:00:00.000Z",""
"934","Public Holiday Replacement","5","91","2024-04-12T00:00:00.000Z",""
"935","Annual Leave","1","7","2024-04-15T00:00:00.000Z",""
"936","Sick Leave","6","6","2024-04-17T00:00:00.000Z",""
"938","No Assignements","12","1","2024-04-18T00:00:00.000Z",""
"939","No Assignements","12","79","2024-04-18T00:00:00.000Z",""
"940","Sick Leave","6","10","2024-04-18T00:00:00.000Z",""
"942","No Assignements","12","1","2024-04-19T00:00:00.000Z",""
"943","No Assignements","12","79","2024-04-19T00:00:00.000Z",""
"944","Sick Leave","6","90","2024-04-19T00:00:00.000Z",""
"945","Sick Leave","6","10","2024-04-19T00:00:00.000Z",""
"946","No Assignements","12","79","2024-04-17T00:00:00.000Z",""
"947","No Assignements","12","1","2024-04-17T00:00:00.000Z",""
"949","Sick Leave","6","10","2024-04-22T00:00:00.000Z",""
"950","Regular Holiday","10","92","2024-04-22T00:00:00.000Z",""
"951","No Assignements","12","1","2024-04-22T00:00:00.000Z",""
"953","No Assignements","12","79","2024-04-22T00:00:00.000Z",""
"954","No Assignements","12","79","2024-04-23T00:00:00.000Z",""
"956","No Assignements","12","92","2024-04-23T00:00:00.000Z",""
"957","No Assignements","12","1","2024-04-23T00:00:00.000Z",""
"959","No Assignements","12","1","2024-04-24T00:00:00.000Z",""
"960","No Assignements","12","79","2024-04-24T00:00:00.000Z",""
"962","Public Holiday Replacement","12","1","2024-04-25T00:00:00.000Z",""
"963","No Assignements","12","79","2024-04-25T00:00:00.000Z",""
"964","No Assignements","12","93","2024-04-25T00:00:00.000Z",""
"965","No Assignements","12","79","2024-04-29T00:00:00.000Z",""
"966","No Assignements","12","92","2024-04-29T00:00:00.000Z",""
"967","No Assignements","12","1","2024-04-29T00:00:00.000Z",""
"968","No Assignements","12","93","2024-04-29T00:00:00.000Z",""
"969","No Assignements","12","79","2024-04-30T00:00:00.000Z",""
"970","No Assignements","12","1","2024-04-30T00:00:00.000Z",""
"971","No Assignements","12","93","2024-04-30T00:00:00.000Z",""
"972","No Assignements","12","79","2024-04-26T00:00:00.000Z",""
"973","No Assignements","12","1","2024-04-26T00:00:00.000Z",""
"974","No Assignements","12","93","2024-04-26T00:00:00.000Z",""
"975","Sick Leave","12","76","2024-05-01T00:00:00.000Z",""
"976","No Assignements","12","79","2024-05-01T00:00:00.000Z",""
"979","No Assignements","12","1","2024-05-01T00:00:00.000Z",""
"980","Public Holiday","0","0","2024-05-01T00:00:00.000Z",""
"981","Public Holiday","0","0","2024-05-01T00:00:00.000Z",""
"983","Public Holiday","0","0","2024-05-01T00:00:00.000Z",""
"984","Public Holiday","0","0","2024-05-01T00:00:00.000Z",""
"985","Public Holiday","0","0","2024-05-01T00:00:00.000Z",""
"986","Sick Leave","6","91","2024-05-03T00:00:00.000Z",""
"989","No Assignements","12","79","2024-05-02T00:00:00.000Z",""
"990","No Assignements","12","1","2024-05-02T00:00:00.000Z",""
"992","No Assignements","12","76","2024-05-03T00:00:00.000Z",""
"993","No Assignements","12","79","2024-05-03T00:00:00.000Z",""
"996","No Assignements","12","1","2024-05-03T00:00:00.000Z",""
"997","Public Holiday Replacement","5","9","2024-05-03T00:00:00.000Z",""
"1000","No Assignements","12","79","2024-05-06T00:00:00.000Z",""
"1003","No Assignements","12","1","2024-05-06T00:00:00.000Z",""
"1004","Sick Leave","6","6","2024-05-06T00:00:00.000Z",""
"1006","No Assignements","12","79","2024-05-07T00:00:00.000Z",""
"1009","No Assignements","12","1","2024-05-07T00:00:00.000Z",""
"1012","No Assignements","12","1","2024-05-08T00:00:00.000Z",""
"1015","No Assignements","12","79","2024-05-08T00:00:00.000Z",""
"1016","No Assignements","12","76","2024-05-08T00:00:00.000Z",""
"1018","No Assignements","12","1","2024-05-09T00:00:00.000Z",""
"1021","No Assignements","12","79","2024-05-09T00:00:00.000Z",""
"1022","No Assignements","12","76","2024-05-09T00:00:00.000Z",""
"1023","Public Holiday","0","0","2024-05-09T00:00:00.000Z",""
"1024","Public Holiday","0","0","2024-05-09T00:00:00.000Z",""
"1025","Public Holiday","0","0","2024-05-09T00:00:00.000Z",""
"1026","Public Holiday Replacement","5","7","2024-05-10T00:00:00.000Z",""
"1027","No Assignements","12","76","2024-05-10T00:00:00.000Z",""
"1028","No Assignements","4","79","2024-05-10T00:00:00.000Z",""
"1031","No Assignements","12","1","2024-05-10T00:00:00.000Z",""
"1033","Public Holiday Replacement","5","74","2024-05-10T00:00:00.000Z",""
"1034","No Assignements","12","79","2024-05-13T00:00:00.000Z",""
"1037","Special Leave","12","1","2024-05-13T00:00:00.000Z",""
"1039","No Assignements","12","79","2024-05-14T00:00:00.000Z",""
"1042","No Assignements","12","1","2024-05-14T00:00:00.000Z",""
"1045","No Assignements","12","79","2024-05-15T00:00:00.000Z",""
"1048","No Assignements","12","1","2024-05-15T00:00:00.000Z",""
"1050","Sick Leave","6","90","2024-05-14T00:00:00.000Z",""
"1051","No Assignments","12","76","2024-05-15T00:00:00.000Z","test"
"1053","No Assignements","12","76","2024-05-16T00:00:00.000Z",""
"1054","No Assignements","12","79","2024-05-16T00:00:00.000Z",""
"1057","No Assignements","12","1","2024-05-16T00:00:00.000Z",""
"1059","No Assignements","12","76","2024-05-17T00:00:00.000Z",""
"1060","No Assignements","12","79","2024-05-17T00:00:00.000Z",""
"1063","No Assignements","12","1","2024-05-17T00:00:00.000Z",""
"1065","No Assignements","12","79","2024-05-20T00:00:00.000Z",""
"1068","No Assignements","12","1","2024-05-20T00:00:00.000Z",""
"1073","No Assignements","12","76","2024-05-23T00:00:00.000Z",""
"1074","No Assignements","12","79","2024-05-23T00:00:00.000Z",""
"1077","No Assignements","12","1","2024-05-23T00:00:00.000Z",""
"1078","Public Holiday","0","0","2024-05-23T00:00:00.000Z",""
"1079","Public Holiday","0","0","2024-05-23T00:00:00.000Z",""
"1081","No Assignements","12","79","2024-05-22T00:00:00.000Z",""
"1084","No Assignements","12","1","2024-05-22T00:00:00.000Z",""
"1085","No Assignements","12","93","2024-05-22T00:00:00.000Z",""
"1086","No Assignements","12","76","2024-05-21T00:00:00.000Z",""
"1087","No Assignements","12","79","2024-05-21T00:00:00.000Z",""
"1090","No Assignements","12","1","2024-05-21T00:00:00.000Z",""
"1095","Unpaid Leave","0","0","2024-05-23T00:00:00.000Z",""
"1096","Unpaid Leave","0","0","2024-05-23T00:00:00.000Z",""
"1097","Half-Day Off","0","0","2024-05-23T00:00:00.000Z",""
"1098","Regular Holiday","5","75","2024-05-24T00:00:00.000Z",""
"1099","No Assignments","12","76","2024-05-24T00:00:00.000Z",""
"1100","No Assignments","12","1","2024-05-24T00:00:00.000Z",""
"1102","Annual Leave","1","57","2024-05-24T00:00:00.000Z",""
"1103","Public Holiday Replacement","5","7","2024-05-24T00:00:00.000Z",""
"1104","No Assignments","12","1","2024-05-27T00:00:00.000Z",""
"1106","No Assignments","12","76","2024-05-28T00:00:00.000Z",""
"1107","No Assignments","12","1","2024-05-28T00:00:00.000Z",""
"1109","Sick Leave","6","91","2024-05-28T00:00:00.000Z",""
"1110","Public Holiday","0","0","2024-05-23T00:00:00.000Z",""
"1111","No Assignments","12","93","2024-05-21T00:00:00.000Z",""
"1112","Public Holiday Replacement","5","10","2024-05-29T00:00:00.000Z",""
"1113","Public Holiday","0","0","2024-05-01T00:00:00.000Z",""
"1114","Public Holiday","0","0","2024-05-09T00:00:00.000Z",""
"1115","SPDR Commercial Assignment","12","76","2024-05-29T00:00:00.000Z",""
"1116","No Assignments","12","1","2024-05-29T00:00:00.000Z",""
"1117","No Assignments","12","93","2024-05-29T00:00:00.000Z",""
"1118","No Assignments","12","76","2024-05-30T00:00:00.000Z",""
"1119","No Assignments","12","1","2024-05-30T00:00:00.000Z",""
"1120","No Assignments","12","93","2024-05-30T00:00:00.000Z",""
"1121","No Assignments","12","76","2024-05-31T00:00:00.000Z",""
"1122","No Assignments","12","1","2024-05-31T00:00:00.000Z",""
"1123","No Assignments","12","93","2024-05-31T00:00:00.000Z",""
"1124","Public Holiday Replacement","5","7","2024-05-31T00:00:00.000Z",""
"1125","No Assignments","12","76","2024-06-03T00:00:00.000Z",""
"1126","No Assignments","12","93","2024-06-03T00:00:00.000Z",""
"1127","No Assignments","12","1","2024-06-03T00:00:00.000Z",""
"1128","No Assignments","12","98","2024-06-03T00:00:00.000Z",""
"1129","No Assignments","12","76","2024-06-04T00:00:00.000Z",""
"1130","No Assignments","12","93","2024-06-04T00:00:00.000Z",""
"1131","No Assignments","12","1","2024-06-04T00:00:00.000Z",""
"1132","Sick Leave","6","9","2024-06-04T00:00:00.000Z",""
"1133","No Assignments","12","98","2024-06-04T00:00:00.000Z",""
"1134","No Assignments","12","93","2024-06-05T00:00:00.000Z",""
"1135","No Assignments","12","1","2024-06-05T00:00:00.000Z",""
"1136","No Assignments","12","98","2024-06-05T00:00:00.000Z",""
"1137","Public Holiday Replacement","5","90","2024-06-03T00:00:00.000Z",""
"1138","Public Holiday Replacement","5","11","2024-06-03T00:00:00.000Z",""
"1139","Public Holiday Replacement","5","11","2024-06-04T00:00:00.000Z",""
"1140","Public Holiday","0","0","2024-04-10T00:00:00.000Z","Idul Fitri 2024"
"1141","Public Holiday","0","0","2024-04-11T00:00:00.000Z","Idul Fitri 2024"
"1142","Public Holiday","0","0","2024-04-10T00:00:00.000Z","Idul Fitri 2024"
"1143","Public Holiday","0","0","2024-04-11T00:00:00.000Z","Idul Fitri 2024"
"1144","Public Holiday","0","0","2024-04-10T00:00:00.000Z","Idul Fitri 2024"
"1145","Public Holiday","0","0","2024-04-11T00:00:00.000Z","Idul Fitri 2024"
"1146","Public Holiday","0","0","2024-04-10T00:00:00.000Z","Idul Fitri 2024"
"1147","Public Holiday","0","0","2024-04-11T00:00:00.000Z","Idul Fitri 2024"
"1148","Public Holiday","0","0","2024-04-10T00:00:00.000Z","Idul Fitri 2024"
"1149","Public Holiday","0","0","2024-04-11T00:00:00.000Z","Idul Fitri 2024"
"1150","Public Holiday","0","0","2024-04-10T00:00:00.000Z","Idul Fitri 2024"
"1151","Public Holiday","0","0","2024-04-11T00:00:00.000Z","Idul Fitri 2024"
"1152","Public Holiday","0","0","2024-04-10T00:00:00.000Z","Idul Fitri 2024"
"1153","Public Holiday","0","0","2024-04-11T00:00:00.000Z","Idul Fitri 2024"
"1154","Public Holiday","0","0","2024-04-10T00:00:00.000Z","Idul Fitri 2024"
"1155","Public Holiday","0","0","2024-04-11T00:00:00.000Z","Idul Fitri 2024"
"1156","Public Holiday","0","0","2024-04-10T00:00:00.000Z","Idul Fitri 2024"
"1157","Public Holiday","0","0","2024-04-11T00:00:00.000Z","Idul Fitri 2024"
"1158","Public Holiday","0","0","2024-04-10T00:00:00.000Z","Idul Fitri 2024"
"1159","Public Holiday","0","0","2024-04-11T00:00:00.000Z","Idul Fitri 2024"
"1160","Public Holiday","0","0","2024-04-10T00:00:00.000Z","Idul Fitri 2024"
"1161","Public Holiday","0","0","2024-04-11T00:00:00.000Z","Idul Fitri 2024"
"1162","Public Holiday","0","0","2024-04-10T00:00:00.000Z","Idul Fitri 2024"
"1163","Public Holiday","0","0","2024-04-11T00:00:00.000Z","Idul Fitri 2024"
"1164","Public Holiday","0","0","2024-04-10T00:00:00.000Z","Idul Fitri 2024"
"1165","Public Holiday","0","0","2024-04-11T00:00:00.000Z","Idul Fitri 2024"
"1166","Public Holiday","0","0","2024-04-10T00:00:00.000Z","Idul Fitri 2024"
"1167","Public Holiday","0","0","2024-04-11T00:00:00.000Z","Idul Fitri 2024"
"1168","Public Holiday","0","0","2024-04-10T00:00:00.000Z","Idul Fitri 2024"
"1169","Public Holiday","0","0","2024-04-11T00:00:00.000Z","Idul Fitri 2024"
"1170","Public Holiday","0","0","2024-04-10T00:00:00.000Z","Idul Fitri 2024"
"1171","Public Holiday","0","0","2024-04-11T00:00:00.000Z","Idul Fitri 2024"
"1172","Public Holiday","0","0","2024-04-10T00:00:00.000Z","Idul Fitri 2024"
"1173","Public Holiday","0","0","2024-04-11T00:00:00.000Z","Idul Fitri 2024"
"1174","Public Holiday Replacement","5","13","2024-06-10T00:00:00.000Z",""
"1175","Public Holiday","0","0","2023-12-25T00:00:00.000Z","Hari Natal 2023"
"1177","Public Holiday","0","0","2023-12-25T00:00:00.000Z","Hari Natal 2023"
"1178","Public Holiday","0","0","2023-12-25T00:00:00.000Z","Hari Natal 2023"
"1179","Public Holiday","0","0","2023-12-25T00:00:00.000Z","Hari Natal 2023"
"1180","Public Holiday","0","0","2023-12-25T00:00:00.000Z","Hari Natal 2023"
"1181","Public Holiday","0","0","2023-12-25T00:00:00.000Z","Hari Natal 2023"
"1182","Public Holiday","0","0","2023-12-25T00:00:00.000Z","Hari Natal 2023"
"1183","Public Holiday","0","0","2023-12-25T00:00:00.000Z","Hari Natal 2023"
"1184","Public Holiday","0","0","2023-12-25T00:00:00.000Z","Hari Natal 2023"
"1185","Public Holiday","0","0","2023-12-25T00:00:00.000Z","Hari Natal 2023"
"1186","Public Holiday","0","0","2023-12-25T00:00:00.000Z","Hari Natal 2023"
"1187","Public Holiday","0","0","2023-12-25T00:00:00.000Z","Hari Natal 2023"
"1188","Public Holiday","0","0","2023-12-25T00:00:00.000Z","Hari Natal 2023"
"1189","Public Holiday","0","0","2023-12-25T00:00:00.000Z","Hari Natal 2023"
"1192","Public Holiday","0","0","2023-12-25T00:00:00.000Z","Hari Natal 2023"
"1193","Public Holiday","0","0","2023-12-25T00:00:00.000Z","Hari Natal 2023"
"1194","Public Holiday","0","0","2023-12-25T00:00:00.000Z","Hari Natal 2023"
"1195","Public Holiday","0","0","2023-12-25T00:00:00.000Z","Hari Natal 2023"
"1196","Public Holiday","0","0","2023-12-25T00:00:00.000Z","Hari Natal 2023"
"1197","Public Holiday","0","0","2023-12-25T00:00:00.000Z","Hari Natal 2023"
"1198","Half-Day","13","8","2023-12-22T00:00:00.000Z","half-day"
"1199","Half-Day","13","56","2023-12-22T00:00:00.000Z","half-day"
"1200","Half-Day","13","1","2023-12-22T00:00:00.000Z","half-day"
"1201","Half-Day","13","7","2023-12-22T00:00:00.000Z","half-day"
"1202","Half-Day","13","9","2023-12-22T00:00:00.000Z","half-day"
"1203","Half-Day","13","10","2023-12-22T00:00:00.000Z","half-day"
"1204","Half-Day","13","11","2023-12-22T00:00:00.000Z","half-day"
"1205","Half-Day","13","13","2023-12-22T00:00:00.000Z","half-day"
"1207","Half-Day","13","51","2023-12-22T00:00:00.000Z","half-day"
"1208","Half-Day","13","57","2023-12-22T00:00:00.000Z","half-day"
"1209","Half-Day","13","75","2023-12-22T00:00:00.000Z","half-day"
"1210","Half-Day","13","74","2023-12-22T00:00:00.000Z","half-day"
"1211","Half-Day","13","77","2023-12-22T00:00:00.000Z","half-day"
"1212","Half-Day","13","3","2023-12-22T00:00:00.000Z","half-day"
"1213","Half-Day","13","93","2023-12-22T00:00:00.000Z","half-day"
"1214","Half-Day","13","94","2023-12-22T00:00:00.000Z","half-day"
"1215","Half-Day","13","97","2023-12-22T00:00:00.000Z","half-day"
"1216","Half-Day","13","96","2023-12-22T00:00:00.000Z","half-day"
"1217","Half-Day","13","98","2023-12-22T00:00:00.000Z","half-day"
"1218","Half-Day Off","2","8","2023-12-14T00:00:00.000Z","half-day leave"
"1219","Public Holiday","0","0","2024-01-01T00:00:00.000Z","Tahun Baru 2024 Masehi"
"1220","Public Holiday","0","0","2024-01-01T00:00:00.000Z","Tahun Baru 2024 Masehi"
"1221","Public Holiday","0","0","2024-01-01T00:00:00.000Z","Tahun Baru 2024 Masehi"
"1222","Public Holiday","0","0","2024-01-01T00:00:00.000Z","Tahun Baru 2024 Masehi"
"1223","Public Holiday","0","0","2024-01-01T00:00:00.000Z","Tahun Baru 2024 Masehi"
"1224","Public Holiday","0","0","2024-01-01T00:00:00.000Z","Tahun Baru 2024 Masehi"
"1225","Public Holiday","0","0","2024-01-01T00:00:00.000Z","Tahun Baru 2024 Masehi"
"1226","Public Holiday","0","0","2024-01-01T00:00:00.000Z","Tahun Baru 2024 Masehi"
"1227","Public Holiday","0","0","2024-01-01T00:00:00.000Z","Tahun Baru 2024 Masehi"
"1228","Public Holiday","0","0","2024-01-01T00:00:00.000Z","Tahun Baru 2024 Masehi"
"1229","Public Holiday","0","0","2024-01-01T00:00:00.000Z","Tahun Baru 2024 Masehi"
"1230","Public Holiday","0","0","2024-01-01T00:00:00.000Z","Tahun Baru 2024 Masehi"
"1231","Public Holiday","0","0","2024-01-01T00:00:00.000Z","Tahun Baru 2024 Masehi"
"1232","Public Holiday","0","0","2024-01-01T00:00:00.000Z","Tahun Baru 2024 Masehi"
"1233","Public Holiday","0","0","2024-01-01T00:00:00.000Z","Tahun Baru 2024 Masehi"
"1234","Public Holiday","0","0","2024-01-01T00:00:00.000Z","Tahun Baru 2024 Masehi"
"1235","Public Holiday","0","0","2024-01-01T00:00:00.000Z","Tahun Baru 2024 Masehi"
"1236","Public Holiday","0","0","2024-01-01T00:00:00.000Z","Tahun Baru 2024 Masehi"
"1237","Public Holiday","0","0","2024-01-01T00:00:00.000Z","Tahun Baru 2024 Masehi"
"1238","Public Holiday","0","0","2024-01-01T00:00:00.000Z","Tahun Baru 2024 Masehi"
"1239","Public Holiday","0","0","2024-01-01T00:00:00.000Z","Tahun Baru 2024 Masehi"
"1240","Public Holiday","0","0","2024-01-01T00:00:00.000Z","Tahun Baru 2024 Masehi"
"1241","Half-Day Off","2","7","2024-02-23T00:00:00.000Z","ghufraanaka annual leave 0.5"
"1242","Half-Day","13","8","2024-02-14T00:00:00.000Z","half-day due to pemilu presiden 2024"
"1243","Half-Day","0","0","2024-02-14T00:00:00.000Z","half-day due to pemilu presiden 2024"
"1244","Half-Day","0","0","2024-02-14T00:00:00.000Z","half-day due to pemilu presiden 2024"
"1245","Half-Day","13","7","2024-02-14T00:00:00.000Z","half-day due to pemilu presiden 2024"
"1249","Half-Day","13","13","2024-02-14T00:00:00.000Z","half-day due to pemilu presiden 2024"
"1250","Half-Day","13","6","2024-02-14T00:00:00.000Z","half-day due to pemilu presiden 2024"
"1251","Half-Day","0","0","2024-02-14T00:00:00.000Z","half-day due to pemilu presiden 2024"
"1252","Half-Day","13","57","2024-02-14T00:00:00.000Z","half-day due to pemilu presiden 2024"
"1253","Half-Day","0","0","2024-02-14T00:00:00.000Z","half-day due to pemilu presiden 2024"
"1254","Half-Day","0","0","2024-02-14T00:00:00.000Z","half-day due to pemilu presiden 2024"
"1255","Half-Day","0","0","2024-02-14T00:00:00.000Z","half-day due to pemilu presiden 2024"
"1256","Half-Day","0","0","2024-02-14T00:00:00.000Z","half-day due to pemilu presiden 2024"
"1257","Half-Day","0","0","2024-02-14T00:00:00.000Z","half-day due to pemilu presiden 2024"
"1258","Half-Day","0","0","2024-02-14T00:00:00.000Z","half-day due to pemilu presiden 2024"
"1259","Half-Day","0","0","2024-02-14T00:00:00.000Z","half-day due to pemilu presiden 2024"
"1260","Half-Day","0","0","2024-02-14T00:00:00.000Z","half-day due to pemilu presiden 2024"
"1261","Half-Day","0","0","2024-02-14T00:00:00.000Z","half-day due to pemilu presiden 2024"
"1262","Half-Day","0","0","2024-02-14T00:00:00.000Z","half-day due to pemilu presiden 2024"
"1263","AWOL","4","92","2024-06-06T00:00:00.000Z",""
"1264","No Assignments","12","93","2024-06-06T00:00:00.000Z",""
"1265","No Assignments","12","60","2024-06-06T00:00:00.000Z",""
"1266","No Assignments","12","53","2024-06-06T00:00:00.000Z",""
"1267","No Assignments","12","1","2024-06-06T00:00:00.000Z",""
"1268","No Assignments","12","98","2024-06-07T00:00:00.000Z",""
"1269","No Assignments","12","14","2024-06-07T00:00:00.000Z",""
"1270","No Assignments","12","1","2024-06-07T00:00:00.000Z",""
"1271","No Assignments","12","53","2024-06-07T00:00:00.000Z",""
"1272","No Assignments","12","60","2024-06-07T00:00:00.000Z",""
"1273","No Assignments","12","93","2024-06-07T00:00:00.000Z",""
"1274","No Assignments","12","92","2024-06-07T00:00:00.000Z",""
"1275","No Assignments","12","14","2024-06-06T00:00:00.000Z",""
"1276","No Assignments","12","98","2024-06-06T00:00:00.000Z",""
"1277","No Assignments","6","51","2024-06-06T00:00:00.000Z",""
"1278","No Assignments","12","92","2024-06-10T00:00:00.000Z",""
"1279","No Assignments","12","76","2024-06-10T00:00:00.000Z",""
"1280","No Assignments","12","93","2024-06-10T00:00:00.000Z",""
"1281","No Assignments","12","60","2024-06-10T00:00:00.000Z",""
"1282","No Assignments","12","53","2024-06-10T00:00:00.000Z",""
"1283","No Assignments","12","1","2024-06-10T00:00:00.000Z",""
"1284","No Assignments","12","14","2024-06-10T00:00:00.000Z",""
"1285","No Assignments","12","98","2024-06-10T00:00:00.000Z",""
"1286","Sick Leave","6","75","2024-06-10T00:00:00.000Z",""
"1287","Sick Leave","6","75","2024-06-11T00:00:00.000Z",""
"1288","Public Holiday","0","0","",""
"1289","Public Holiday","0","0","",""
"1290","Inactive","14","8","",""
"1291","Inactive","14","8","",""
"1292","Inactive","14","8","",""
"1293","Inactive","14","8","",""
"1294","Inactive","14","8","",""
"1295","Inactive","14","8","",""
"1296","Inactive","14","8","",""
"1297","Inactive","14","8","",""
"1298","Inactive","14","8","",""
"1299","Inactive","14","8","",""
"1300","Inactive","14","8","",""
"1301","Inactive","14","8","",""
"1302","Inactive","14","8","",""
"1303","Inactive","14","8","",""
"1304","Inactive","14","8","",""
"1305","Inactive","14","8","",""
"1306","Inactive","14","8","",""
"1307","Inactive","14","8","",""
"1308","Inactive","14","8","",""
"1309","Inactive","14","8","",""
"1310","Inactive","14","8","",""
"1311","Inactive","14","8","",""
"1312","Sick Leave","6","57","2024-06-12T00:00:00.000Z",""
"1313","No Assignments","12","76","2024-06-11T00:00:00.000Z",""
"1314","No Assignments","12","93","2024-06-11T00:00:00.000Z",""
"1315","No Assignments","12","1","2024-06-11T00:00:00.000Z",""
"1316","Public Holiday Replacement","5","51","2024-06-11T00:00:00.000Z",""
"1317","No Assignments","12","98","2024-06-11T00:00:00.000Z",""
